Customer_ID,Reference_Date,Geopolitical_Zone,State,Residence_Type,Age,Gender,Marital_Status,Education_Level,Occupation,Income_Regularity,Monthly_Income_NGN,Account_Type,Salary_Account,Tenure_Years,Account_Balance_NGN,Account_Balance_3M_Ago_NGN,Balance_Change_Pct_3M,Number_of_Products,Has_Debit_Card,Has_Credit_Card,Mobile_Banking,Internet_Banking,USSD_Banking,Preferred_Channel,Digital_Transaction_Share,Digital_Engagement,Monthly_Transactions_3M_Ago,Monthly_Transactions_Current,Transaction_Change_Pct_3M,Transaction_Frequency,Monthly_Transaction_Value_NGN,Months_Inactive_12M,Days_Since_Last_Transaction,Active_Member,Failed_Transactions_3M,Customer_Service_Contacts_6M,Complaints_6M,Unresolved_Complaints_6M,Average_Resolution_Days,Monthly_Bank_Fees_NGN,Fee_to_Income_Pct,Satisfaction_Score,Loan_Status,Loan_Amount_NGN,Credit_Score,Active_Account_at_Another_Bank,Churn_Within_6M
NGBK010861,2024-12-31,North East,Bauchi,Rural,51,Male,Married,Postgraduate,Business Owner,Variable,788000,Savings,No,1.4,468400,369400,0.268,1,Yes,Yes,Yes,Yes,Yes,Mobile App,0.52,High,22,24,0.091,High,1499300,3,7,Yes,1,1,1,0,7.6,1600,0.2,3,No Loan,0,611,Yes,No
NGBK010862,2024-12-31,South West,Ogun,Urban,25,Male,Single,HND/Bachelor,Private Employee,Regular,265000,Salary,Yes,0.8,77800,75800,0.026,3,Yes,Yes,Yes,Yes,No,Branch,0.53,High,19,15,-0.211,Medium,359900,2,12,Yes,0,2,1,0,3.3,2200,0.83,4,Current,943000,618,No,No
NGBK010863,2024-12-31,North East,Adamawa,Rural,59,Male,Married,HND/Bachelor,Other,Regular,71000,Salary,Yes,8.3,51700,46000,0.124,2,Yes,No,Yes,Yes,Yes,POS,0.65,High,3,1,-0.667,Low,16000,3,72,No,0,1,1,0,3.9,2000,2.82,5,No Loan,0,645,No,Yes
NGBK010864,2024-12-31,North Central,FCT,Urban,48,Female,Married,Secondary,Self-Employed,Variable,216000,Savings,No,5.5,101700,146100,-0.304,1,Yes,No,Yes,Yes,Yes,Web Transfer,0.61,High,21,27,0.286,High,876200,3,4,Yes,0,0,0,0,0.0,1600,0.74,5,No Loan,0,627,Yes,No
NGBK010865,2024-12-31,South East,Enugu,Urban,33,Female,Single,Secondary,Artisan/Skilled Trade,Variable,215000,Savings,No,3.0,157100,140000,0.122,1,Yes,No,Yes,No,No,POS,0.73,Medium,22,14,-0.364,Medium,177800,1,4,Yes,0,0,0,0,0.0,1200,0.56,3,No Loan,0,582,Yes,No
NGBK010866,2024-12-31,South West,Oyo,Rural,45,Male,Separated/Widowed,OND/NCE,Trader,Irregular,59000,Current,No,0.5,3000,3200,-0.048,1,Yes,No,Yes,No,Yes,USSD,0.61,High,24,23,-0.042,High,166200,0,6,Yes,0,0,0,0,0.0,2100,3.56,5,No Loan,0,541,No,No
NGBK010867,2024-12-31,South South,Rivers,Urban,63,Female,Married,Secondary,Retired,Irregular,448000,Savings,No,6.2,389600,496900,-0.216,3,Yes,Yes,Yes,Yes,No,Mobile App,0.58,High,10,7,-0.3,Medium,305600,2,1,Yes,0,1,0,0,0.0,1800,0.4,4,No Loan,0,683,No,No
NGBK010868,2024-12-31,South East,Imo,Urban,34,Female,Married,OND/NCE,Other,Variable,73000,Savings,No,2.7,16600,23800,-0.302,1,No,Yes,Yes,No,No,Mobile App,0.49,Medium,28,22,-0.214,High,88900,2,5,Yes,2,0,0,0,0.0,1900,2.6,4,No Loan,0,595,Yes,Yes
NGBK010869,2024-12-31,South East,Enugu,Rural,49,Male,Married,HND/Bachelor,Professional/Technician,Regular,924000,Salary,Yes,7.4,379300,486900,-0.221,2,Yes,No,No,No,Yes,Mobile App,0.28,Medium,25,26,0.04,High,1569200,2,7,Yes,0,1,1,0,7.1,1600,0.17,3,No Loan,0,669,No,No
NGBK010870,2024-12-31,North Central,Kogi,Urban,72,Male,Separated/Widowed,Secondary,Retired,Regular,119000,Savings,No,15.5,374300,260800,0.435,2,No,No,Yes,No,Yes,Mobile App,0.46,Medium,9,5,-0.444,Low,141900,3,45,No,0,0,0,0,0.0,800,0.67,3,Completed,470000,745,No,Yes
NGBK010871,2024-12-31,South East,Imo,Urban,52,Female,Married,Secondary,Business Owner,Variable,680000,Savings,No,3.7,1368800,1235400,0.108,1,No,No,Yes,Yes,No,Mobile App,0.56,Medium,11,8,-0.273,Medium,335500,1,20,Yes,0,0,0,0,0.0,1300,0.19,3,No Loan,0,601,No,No
NGBK010872,2024-12-31,South East,Anambra,Rural,39,Male,Married,Postgraduate,Manager/Executive,Regular,618000,Salary,Yes,5.7,545600,461200,0.183,6,Yes,Yes,No,Yes,No,Branch,0.26,Medium,15,25,0.667,High,645700,3,0,Yes,0,0,0,0,0.0,2300,0.37,4,No Loan,0,823,Yes,No
NGBK010873,2024-12-31,South East,Anambra,Urban,39,Female,Single,Postgraduate,Self-Employed,Regular,138000,Salary,No,3.3,20200,17500,0.152,1,Yes,No,Yes,Yes,Yes,POS,0.62,High,13,13,0.0,Medium,152400,1,16,Yes,0,1,1,0,11.8,1200,0.87,3,Delinquent,299000,594,No,Yes
NGBK010874,2024-12-31,South West,Osun,Rural,55,Male,Married,Secondary,Trader,Variable,97000,Current,Yes,8.7,40300,51900,-0.223,5,Yes,No,No,No,Yes,USSD,0.49,Medium,22,22,0.0,High,125700,3,6,Yes,1,0,0,0,0.0,2900,2.99,4,Current,440000,679,No,No
NGBK010875,2024-12-31,North West,Sokoto,Rural,32,Female,Married,HND/Bachelor,Private Employee,Regular,257000,Savings,Yes,3.0,84500,110500,-0.235,3,Yes,Yes,No,Yes,No,POS,0.5,Medium,32,14,-0.562,Medium,139600,2,12,Yes,1,0,0,0,0.0,1800,0.7,3,Completed,1334000,693,No,No
NGBK010876,2024-12-31,South South,Rivers,Urban,31,Female,Married,Secondary,Self-Employed,Variable,320000,Current,No,3.3,101700,107500,-0.054,1,Yes,No,Yes,Yes,No,ATM,0.73,High,26,19,-0.269,High,618800,1,8,Yes,0,2,0,0,0.0,1600,0.5,3,No Loan,0,628,Yes,No
NGBK010877,2024-12-31,South South,Edo,Rural,33,Male,Separated/Widowed,Secondary,Other,Variable,98000,Savings,No,1.4,186400,197200,-0.055,1,Yes,No,Yes,No,No,Mobile App,0.42,Medium,18,15,-0.167,Medium,202700,3,16,Yes,0,1,1,0,4.2,900,0.92,4,No Loan,0,587,No,Yes
NGBK010878,2024-12-31,North West,Kano,Urban,29,Male,Married,HND/Bachelor,Professional/Technician,Regular,144000,Salary,Yes,1.9,40500,41700,-0.029,2,Yes,Yes,Yes,Yes,Yes,Branch,0.8,High,20,29,0.45,High,286100,2,1,Yes,1,1,0,0,0.0,2500,1.74,4,No Loan,0,581,No,No
NGBK010879,2024-12-31,North Central,FCT,Urban,39,Male,Separated/Widowed,No formal,Self-Employed,Variable,122000,Savings,No,4.9,23700,22100,0.071,2,Yes,No,No,No,Yes,POS,0.46,High,23,32,0.391,Very High,151500,1,3,Yes,1,2,0,0,0.0,2500,2.05,4,Current,321000,621,Yes,No
NGBK010880,2024-12-31,North Central,Kogi,Rural,38,Female,Married,Secondary,Trader,Variable,79000,Current,No,1.0,91300,110300,-0.172,1,Yes,No,Yes,Yes,Yes,USSD,0.74,High,6,3,-0.5,Low,95400,2,11,No,0,0,0,0,0.0,2300,2.91,4,Completed,774000,608,No,Yes
NGBK010881,2024-12-31,South South,Delta,Urban,50,Female,Married,HND/Bachelor,Self-Employed,Variable,248000,Current,No,4.6,116400,99100,0.174,2,Yes,No,Yes,No,No,Mobile App,0.57,High,21,22,0.048,High,369700,1,3,Yes,0,0,0,0,0.0,2500,1.01,5,No Loan,0,665,No,No
NGBK010882,2024-12-31,South East,Ebonyi,Rural,42,Male,Married,Primary,Self-Employed,Variable,227000,Savings,No,1.1,86800,86200,0.007,3,Yes,No,Yes,Yes,Yes,POS,0.81,High,24,28,0.167,High,763600,1,0,Yes,0,1,0,0,0.0,1700,0.75,4,Delinquent,764000,582,No,No
NGBK010883,2024-12-31,South South,Rivers,Rural,58,Female,Single,Secondary,Other,Regular,28000,Savings,No,2.9,15100,13000,0.164,1,Yes,No,No,No,Yes,Mobile App,0.44,Medium,15,10,-0.333,Medium,29800,2,16,Yes,0,0,0,0,0.0,300,1.07,5,No Loan,0,649,No,No
NGBK010884,2024-12-31,South West,Ekiti,Rural,43,Female,Married,Secondary,Trader,Variable,463000,Current,No,7.1,586200,478100,0.226,2,Yes,Yes,Yes,Yes,Yes,ATM,0.79,High,13,13,0.0,Medium,495600,1,13,Yes,2,1,0,0,0.0,2200,0.48,4,Current,6408000,642,No,No
NGBK010885,2024-12-31,North West,Katsina,Rural,40,Female,Married,Primary,Business Owner,Regular,379000,Current,Yes,7.2,67800,66300,0.022,2,Yes,No,No,No,No,POS,0.36,Medium,36,45,0.25,Very High,1351500,0,1,Yes,1,1,0,0,0.0,3000,0.79,4,Current,1420000,743,No,No
NGBK010886,2024-12-31,South East,Enugu,Urban,48,Female,Married,HND/Bachelor,Self-Employed,Regular,306000,Current,Yes,6.0,-229600,-193400,0.187,4,Yes,Yes,Yes,Yes,Yes,Mobile App,0.98,High,39,34,-0.128,Very High,767200,0,4,Yes,3,0,0,0,0.0,4000,1.31,4,Current,2689000,758,No,No
NGBK010887,2024-12-31,South South,Delta,Urban,46,Male,Single,Primary,Private Employee,Variable,180000,Savings,No,7.4,98300,157800,-0.377,2,Yes,Yes,No,Yes,Yes,Web Transfer,0.64,High,19,22,0.158,High,317800,2,4,Yes,1,1,0,0,0.0,1100,0.61,4,Completed,1558000,704,Yes,No
NGBK010888,2024-12-31,South South,Akwa Ibom,Rural,37,Male,Married,HND/Bachelor,Civil Servant,Regular,323000,Savings,Yes,2.3,104600,91700,0.141,2,Yes,No,Yes,No,Yes,USSD,0.47,High,12,17,0.417,High,368600,1,3,Yes,0,0,0,0,0.0,1100,0.34,5,Current,1055000,636,No,No
NGBK010889,2024-12-31,South East,Enugu,Urban,47,Male,Married,HND/Bachelor,Artisan/Skilled Trade,Variable,88000,Savings,No,7.6,34400,30500,0.128,2,Yes,Yes,Yes,Yes,No,Mobile App,0.8,High,18,17,-0.056,High,70700,1,14,Yes,1,0,0,0,0.0,1800,2.05,5,No Loan,0,716,No,No
NGBK010890,2024-12-31,South South,Cross River,Rural,31,Female,Separated/Widowed,Secondary,Trader,Irregular,97000,Current,No,4.2,66800,72500,-0.079,2,Yes,Yes,No,No,No,POS,0.17,Medium,19,23,0.211,High,114600,2,4,Yes,0,1,0,0,0.0,2200,2.27,3,Current,148000,539,Yes,No
NGBK010891,2024-12-31,North West,Kano,Urban,42,Female,Married,OND/NCE,Private Employee,Regular,510000,Savings,Yes,5.9,407400,429300,-0.051,2,Yes,Yes,Yes,Yes,No,POS,0.46,High,37,38,0.027,Very High,1857700,1,1,Yes,1,0,0,0,0.0,1800,0.35,5,Current,5054000,685,No,No
NGBK010892,2024-12-31,South West,Oyo,Urban,34,Male,Married,Secondary,Private Employee,Irregular,210000,Savings,No,5.4,263100,355500,-0.26,2,Yes,No,Yes,No,No,ATM,0.57,Medium,29,21,-0.276,High,344700,2,0,Yes,1,0,0,0,0.0,1500,0.71,3,No Loan,0,590,No,No
NGBK010893,2024-12-31,South South,Akwa Ibom,Urban,36,Male,Married,Secondary,Professional/Technician,Regular,483000,Salary,No,2.1,131300,115900,0.133,1,Yes,No,Yes,Yes,Yes,Web Transfer,0.83,High,20,21,0.05,High,498300,2,3,Yes,2,0,0,0,0.0,1600,0.33,5,Current,1854000,580,No,No
NGBK010894,2024-12-31,South West,Lagos,Urban,56,Male,Married,OND/NCE,Retired,Variable,298000,Savings,No,8.5,303700,381100,-0.203,1,No,No,Yes,Yes,No,POS,0.53,Medium,23,14,-0.391,Medium,835500,3,18,Yes,1,2,0,0,0.0,1600,0.54,4,No Loan,0,715,No,No
NGBK010895,2024-12-31,South East,Ebonyi,Urban,59,Female,Single,OND/NCE,Retired,Regular,127000,Savings,No,9.5,105500,91400,0.154,1,Yes,No,Yes,Yes,No,POS,0.52,High,15,18,0.2,High,249800,0,13,Yes,0,0,0,0,0.0,1300,1.02,2,No Loan,0,682,No,No
NGBK010896,2024-12-31,North Central,Nasarawa,Urban,47,Male,Married,HND/Bachelor,Trader,Variable,169000,Savings,No,2.8,74500,88300,-0.156,1,Yes,No,Yes,No,No,POS,0.48,Medium,23,15,-0.348,Medium,111500,2,21,Yes,1,1,0,0,0.0,1400,0.83,5,No Loan,0,633,Yes,No
NGBK010897,2024-12-31,North East,Borno,Urban,33,Female,Married,HND/Bachelor,Unemployed,Irregular,28000,Savings,No,2.3,22500,27100,-0.169,2,Yes,No,Yes,Yes,No,Branch,0.63,High,5,7,0.4,Medium,23200,0,9,Yes,0,0,0,0,0.0,1200,4.29,4,No Loan,0,539,No,No
NGBK010898,2024-12-31,South West,Osun,Rural,73,Female,Separated/Widowed,Secondary,Retired,Variable,126000,Savings,No,4.3,68300,53200,0.285,1,Yes,No,Yes,Yes,Yes,POS,0.47,High,17,17,0.0,High,141000,3,18,Yes,0,0,0,0,0.0,800,0.63,3,No Loan,0,702,No,No
NGBK010899,2024-12-31,South East,Anambra,Rural,33,Female,Married,Secondary,Trader,Variable,108000,Savings,Yes,1.5,45300,34600,0.309,1,Yes,No,Yes,No,No,POS,0.34,Medium,21,26,0.238,High,192200,5,5,No,0,0,0,0,0.0,1400,1.3,4,No Loan,0,594,No,No
NGBK010900,2024-12-31,South West,Lagos,Urban,24,Male,Single,OND/NCE,Private Employee,Regular,164000,Savings,No,1.4,20600,20400,0.009,1,Yes,No,Yes,Yes,No,Web Transfer,0.52,High,24,38,0.583,Very High,181100,0,0,Yes,1,1,0,0,0.0,2100,1.28,3,No Loan,0,650,No,No
NGBK010901,2024-12-31,North East,Yobe,Urban,33,Male,Single,Secondary,Civil Servant,Regular,106000,Salary,Yes,5.2,30300,27600,0.099,2,Yes,No,Yes,Yes,No,Mobile App,0.66,High,8,12,0.5,Medium,81800,1,10,Yes,1,1,0,0,0.0,1500,1.42,4,Completed,275000,693,No,No
NGBK010902,2024-12-31,North West,Kano,Urban,58,Male,Married,HND/Bachelor,Retired,Variable,128000,Savings,No,5.6,299900,251000,0.195,2,Yes,No,Yes,No,Yes,ATM,0.57,High,12,13,0.083,Medium,162800,2,1,Yes,1,1,0,0,0.0,1300,1.02,4,No Loan,0,577,No,No
NGBK010903,2024-12-31,South West,Osun,Rural,40,Male,Married,Primary,Artisan/Skilled Trade,Variable,64000,Savings,No,10.8,40700,52300,-0.222,2,Yes,No,No,Yes,No,Web Transfer,0.37,Medium,34,15,-0.559,Medium,83500,0,11,Yes,0,0,0,0,0.0,900,1.41,4,Current,367000,592,No,No
NGBK010904,2024-12-31,South West,Lagos,Urban,43,Female,Single,Secondary,Manager/Executive,Regular,347000,Salary,No,5.1,393500,520500,-0.244,3,No,No,Yes,No,Yes,Mobile App,0.51,High,23,38,0.652,Very High,1154100,1,5,Yes,0,0,0,0,0.0,2200,0.63,3,Current,1871000,696,Yes,No
NGBK010905,2024-12-31,North West,Kano,Urban,50,Male,Single,HND/Bachelor,Professional/Technician,Variable,746000,Savings,No,13.8,1162400,996900,0.166,2,Yes,No,Yes,Yes,Yes,Mobile App,0.56,High,17,19,0.118,High,940700,2,1,Yes,2,1,1,0,1.7,1300,0.17,3,Current,3580000,593,No,No
NGBK010906,2024-12-31,North East,Taraba,Urban,46,Female,Single,OND/NCE,Private Employee,Regular,182000,Salary,Yes,5.4,507800,524000,-0.031,3,Yes,No,Yes,Yes,No,Branch,0.58,High,34,40,0.176,Very High,432800,0,2,Yes,1,1,0,0,0.0,3300,1.81,4,Current,330000,731,Yes,No
NGBK010907,2024-12-31,North Central,FCT,Urban,26,Male,Married,Secondary,Civil Servant,Regular,123000,Salary,Yes,2.9,46100,34500,0.337,2,Yes,No,Yes,Yes,No,ATM,0.56,High,14,20,0.429,High,159800,1,4,Yes,0,0,0,0,0.0,1600,1.3,5,No Loan,0,683,Yes,No
NGBK010908,2024-12-31,South South,Bayelsa,Rural,37,Female,Married,Secondary,Private Employee,Variable,74000,Savings,No,0.9,124200,131200,-0.053,1,Yes,No,Yes,No,No,Mobile App,0.43,High,25,31,0.24,Very High,93700,2,4,Yes,1,0,0,0,0.0,1400,1.89,4,Completed,284000,689,No,No
NGBK010909,2024-12-31,South West,Lagos,Urban,34,Male,Single,HND/Bachelor,Private Employee,Regular,541000,Savings,Yes,2.5,184100,177000,0.04,2,Yes,No,Yes,Yes,No,ATM,0.58,High,19,23,0.211,High,1098800,3,7,Yes,0,0,0,0,0.0,1800,0.33,4,No Loan,0,745,Yes,No
NGBK010910,2024-12-31,South South,Rivers,Urban,35,Male,Single,Secondary,Manager/Executive,Regular,716000,Salary,No,0.7,1748300,1705700,0.025,1,Yes,Yes,Yes,Yes,Yes,Mobile App,0.71,High,27,32,0.185,Very High,1281600,0,2,Yes,0,0,0,0,0.0,2000,0.28,5,No Loan,0,653,No,No
NGBK010911,2024-12-31,South West,Ondo,Urban,43,Female,Married,Primary,Private Employee,Regular,460000,Savings,No,4.8,510700,603700,-0.154,5,Yes,No,Yes,No,Yes,ATM,0.59,High,26,28,0.077,High,1117100,1,2,Yes,0,0,0,0,0.0,2400,0.52,3,No Loan,0,638,Yes,No
NGBK010912,2024-12-31,South West,Oyo,Rural,40,Female,Single,Primary,Trader,Irregular,76000,Savings,No,4.9,34700,56800,-0.389,1,Yes,No,Yes,No,No,ATM,0.27,Medium,12,11,-0.083,Medium,60500,3,3,Yes,0,1,0,0,0.0,600,0.79,5,Current,171000,709,No,Yes
NGBK010913,2024-12-31,South East,Enugu,Rural,32,Female,Married,Primary,Civil Servant,Variable,104000,Savings,No,0.9,43100,41000,0.051,1,No,No,Yes,Yes,No,Branch,0.23,Medium,19,19,0.0,High,97400,2,6,Yes,0,0,0,0,0.0,1600,1.54,4,No Loan,0,506,No,No
NGBK010914,2024-12-31,North Central,FCT,Urban,33,Male,Married,Primary,Unemployed,Variable,41000,Savings,Yes,8.6,81000,108000,-0.25,2,Yes,No,Yes,No,Yes,Mobile App,0.71,High,28,16,-0.429,High,70100,2,19,Yes,1,0,0,0,0.0,1300,3.17,4,No Loan,0,646,No,No
NGBK010915,2024-12-31,South South,Cross River,Rural,29,Female,Single,Secondary,Unemployed,Variable,23000,Savings,No,0.3,5000,5700,-0.123,2,No,Yes,Yes,Yes,No,USSD,0.36,Medium,4,3,-0.25,Low,13700,4,80,No,1,0,0,0,0.0,1500,6.52,3,No Loan,0,615,No,Yes
NGBK010916,2024-12-31,North West,Kebbi,Urban,40,Female,Single,Secondary,Trader,Variable,199000,Current,No,4.3,66800,60500,0.104,1,Yes,No,Yes,Yes,Yes,ATM,0.9,High,8,3,-0.625,Low,139300,2,61,No,0,2,1,0,4.9,1900,0.95,3,Current,2326000,632,Yes,Yes
NGBK010917,2024-12-31,South South,Delta,Urban,52,Male,Married,HND/Bachelor,Artisan/Skilled Trade,Regular,125000,Salary,No,7.8,45900,34000,0.351,1,Yes,No,Yes,No,No,Branch,0.57,Medium,14,5,-0.643,Low,61400,5,29,No,0,0,0,0,0.0,2200,1.76,4,Delinquent,388000,524,Yes,Yes
NGBK010918,2024-12-31,North Central,FCT,Urban,67,Female,Married,HND/Bachelor,Other,Irregular,163000,Savings,No,5.2,91300,88300,0.034,1,No,No,Yes,No,Yes,Branch,0.41,Medium,20,17,-0.15,High,244500,3,8,Yes,0,0,0,0,0.0,1700,1.04,4,No Loan,0,523,No,No
NGBK010919,2024-12-31,North East,Yobe,Urban,26,Male,Single,Secondary,Unemployed,Irregular,35000,Savings,No,0.3,25500,40400,-0.369,1,Yes,No,Yes,Yes,Yes,Mobile App,0.86,High,25,18,-0.28,High,26500,4,1,No,1,2,0,0,0.0,1000,2.86,3,Completed,121000,623,Yes,Yes
NGBK010920,2024-12-31,South West,Ekiti,Urban,37,Female,Married,No formal,Artisan/Skilled Trade,Irregular,81000,Savings,No,14.7,28900,23600,0.225,2,No,No,Yes,Yes,Yes,Web Transfer,0.88,High,33,21,-0.364,High,83700,0,1,Yes,1,0,0,0,0.0,1700,2.1,4,No Loan,0,692,Yes,No
NGBK010921,2024-12-31,South West,Ogun,Urban,37,Female,Married,Postgraduate,Professional/Technician,Regular,764000,Salary,Yes,2.5,232400,219900,0.057,2,Yes,No,Yes,Yes,No,Web Transfer,0.52,High,18,14,-0.222,Medium,1270800,4,10,No,0,0,0,0,0.0,1200,0.16,5,No Loan,0,715,No,Yes
NGBK010922,2024-12-31,North Central,Kwara,Rural,37,Male,Married,Secondary,Self-Employed,Variable,203000,Current,No,10.8,59300,89200,-0.335,3,Yes,No,Yes,No,Yes,ATM,0.78,High,16,25,0.562,High,345500,1,2,Yes,0,1,1,0,1.4,2600,1.28,5,No Loan,0,617,No,No
NGBK010923,2024-12-31,North West,Kaduna,Urban,63,Female,Married,HND/Bachelor,Business Owner,Variable,1240000,Current,No,4.3,380900,349400,0.09,2,Yes,No,No,Yes,No,POS,0.55,Medium,27,14,-0.481,Medium,1097700,2,20,Yes,0,0,0,0,0.0,2200,0.18,4,Current,7160000,687,No,No
NGBK010924,2024-12-31,South East,Enugu,Urban,38,Male,Married,HND/Bachelor,Professional/Technician,Variable,439000,Savings,No,7.3,161700,146200,0.106,1,Yes,No,Yes,Yes,No,ATM,0.53,High,9,14,0.556,Medium,841600,2,1,Yes,0,0,0,0,0.0,800,0.18,4,No Loan,0,618,No,No
NGBK010925,2024-12-31,South East,Enugu,Urban,55,Female,Married,OND/NCE,Trader,Variable,257000,Current,No,11.1,193100,157600,0.225,4,Yes,Yes,Yes,Yes,No,Mobile App,0.56,High,26,25,-0.038,High,512000,1,2,Yes,0,0,0,0,0.0,3200,1.25,4,Current,3082000,706,Yes,No
NGBK010926,2024-12-31,South West,Lagos,Urban,45,Female,Married,Secondary,Civil Servant,Regular,294000,Salary,No,4.8,183900,163500,0.125,4,Yes,Yes,No,Yes,No,Web Transfer,0.74,Medium,6,8,0.333,Medium,594300,2,1,Yes,1,0,0,0,0.0,2600,0.88,4,Current,1113000,590,No,No
NGBK010927,2024-12-31,South West,Ogun,Urban,39,Male,Married,Primary,Private Employee,Regular,129000,Salary,Yes,7.6,89300,125600,-0.289,1,Yes,No,No,Yes,Yes,Mobile App,0.5,Medium,7,2,-0.714,Low,25800,0,29,No,0,0,0,0,0.0,800,0.62,3,No Loan,0,684,No,No
NGBK010928,2024-12-31,South East,Anambra,Urban,35,Female,Married,HND/Bachelor,Civil Servant,Variable,166000,Savings,No,6.4,97800,87200,0.121,2,Yes,No,Yes,No,No,Mobile App,0.48,High,23,26,0.13,High,337300,5,3,No,0,1,0,0,0.0,1700,1.02,4,Defaulted,1294000,510,Yes,Yes
NGBK010929,2024-12-31,North Central,Plateau,Urban,37,Male,Separated/Widowed,OND/NCE,Professional/Technician,Regular,227000,Salary,Yes,9.3,333600,303300,0.1,2,Yes,No,Yes,Yes,No,Mobile App,0.73,High,28,35,0.25,Very High,667300,1,7,Yes,1,2,1,0,1.6,2400,1.06,3,No Loan,0,662,No,No
NGBK010930,2024-12-31,North Central,Benue,Urban,31,Female,Separated/Widowed,No formal,Trader,Variable,94000,Current,No,4.1,46100,44500,0.035,2,Yes,No,Yes,No,No,Mobile App,0.77,High,36,32,-0.111,Very High,268200,0,1,Yes,1,1,1,0,2.5,2800,2.98,4,No Loan,0,609,No,No
NGBK010931,2024-12-31,North West,Zamfara,Urban,58,Male,Married,Secondary,Retired,Regular,74000,Savings,Yes,2.5,50300,46800,0.074,1,Yes,No,Yes,No,No,POS,0.41,Medium,17,17,0.0,High,99400,2,14,Yes,0,1,0,0,0.0,1400,1.89,4,No Loan,0,633,No,No
NGBK010932,2024-12-31,North East,Adamawa,Urban,47,Female,Separated/Widowed,Secondary,Self-Employed,Variable,295000,Savings,Yes,6.5,167800,131800,0.273,1,Yes,No,Yes,No,No,ATM,0.41,Medium,21,21,0.0,High,524200,2,7,Yes,1,1,0,0,0.0,1300,0.44,5,Completed,1158000,674,Yes,No
NGBK010933,2024-12-31,South South,Edo,Urban,32,Female,Single,HND/Bachelor,Civil Servant,Regular,118000,Salary,Yes,2.9,93000,93000,0.0,3,Yes,No,Yes,Yes,No,ATM,0.62,High,29,43,0.483,Very High,400000,1,7,Yes,4,1,0,0,0.0,2800,2.37,4,Delinquent,672000,549,Yes,No
NGBK010934,2024-12-31,South East,Ebonyi,Urban,42,Male,Single,Secondary,Self-Employed,Variable,206000,Current,No,6.2,36200,38100,-0.05,2,Yes,No,Yes,Yes,Yes,POS,0.86,High,31,26,-0.161,High,440500,1,6,Yes,1,0,0,0,0.0,2000,0.97,3,No Loan,0,616,No,No
NGBK010935,2024-12-31,South West,Lagos,Urban,37,Male,Married,Primary,Self-Employed,Variable,325000,Current,No,12.0,128800,161200,-0.201,2,Yes,No,No,Yes,Yes,USSD,0.68,High,13,20,0.538,High,665600,2,6,Yes,2,2,1,0,7.4,2000,0.62,4,Current,2194000,720,Yes,No
NGBK010936,2024-12-31,South West,Oyo,Urban,33,Female,Married,Secondary,Civil Servant,Regular,255000,Savings,No,5.7,341500,255600,0.336,2,Yes,No,Yes,Yes,No,Web Transfer,0.7,High,22,14,-0.364,Medium,327500,2,8,Yes,0,2,0,0,0.0,1800,0.71,3,No Loan,0,752,Yes,No
NGBK010937,2024-12-31,South West,Ondo,Urban,35,Male,Married,Secondary,Manager/Executive,Regular,789000,Salary,Yes,1.9,411100,350500,0.173,2,Yes,No,Yes,Yes,Yes,Web Transfer,0.59,High,12,14,0.167,Medium,834200,6,11,No,0,0,0,0,0.0,1700,0.22,4,No Loan,0,639,No,Yes
NGBK010938,2024-12-31,North Central,Kogi,Rural,35,Female,Married,Primary,Trader,Variable,37000,Current,No,3.4,45100,73700,-0.388,2,Yes,No,Yes,Yes,No,ATM,0.75,High,6,8,0.333,Medium,54300,2,12,Yes,1,1,0,0,0.0,1700,4.59,2,Current,110000,587,Yes,No
NGBK010939,2024-12-31,South West,Lagos,Urban,40,Female,Single,OND/NCE,Artisan/Skilled Trade,Variable,96000,Savings,No,1.8,39700,46500,-0.147,1,Yes,No,No,Yes,Yes,Mobile App,0.77,High,15,17,0.133,High,236500,1,11,Yes,0,1,0,0,0.0,1100,1.15,4,No Loan,0,638,No,No
NGBK010940,2024-12-31,South South,Cross River,Urban,46,Female,Separated/Widowed,Secondary,Self-Employed,Irregular,400000,Current,No,12.0,1324000,1552200,-0.147,3,Yes,No,Yes,Yes,No,ATM,0.6,High,6,8,0.333,Medium,440100,3,19,Yes,1,1,0,0,0.0,2800,0.7,5,Current,3396000,825,Yes,No
NGBK010941,2024-12-31,North Central,Benue,Rural,27,Male,Single,Secondary,Trader,Variable,236000,Current,No,1.7,78100,61600,0.267,1,Yes,No,No,Yes,Yes,POS,0.51,High,34,33,-0.029,Very High,289900,1,2,Yes,0,0,0,0,0.0,2300,0.97,4,Current,3312000,730,No,No
NGBK010942,2024-12-31,South West,Lagos,Urban,33,Male,Single,Secondary,Other,Regular,48000,Salary,Yes,0.5,13000,12200,0.065,1,Yes,No,Yes,Yes,Yes,Web Transfer,0.84,High,15,16,0.067,High,65900,1,19,Yes,0,0,0,0,0.0,1900,3.96,3,No Loan,0,588,Yes,No
NGBK010943,2024-12-31,South East,Abia,Urban,34,Male,Separated/Widowed,HND/Bachelor,Unemployed,Irregular,62000,Savings,No,3.7,36200,33500,0.081,2,Yes,No,Yes,Yes,No,Mobile App,0.6,High,15,16,0.067,High,41300,2,1,Yes,0,1,1,0,4.4,1000,1.61,4,Delinquent,440000,576,No,No
